"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Andhra Pradesh","SPSR Nellore","2023-04-21","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-04-22","2023","04","9.7051386536","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-04-23","2023","04","0.0297098847","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-04-25","2023","04","0.2458829872","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-04-24","2023","04","13.9474559099","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-04-26","2023","04","0.0061906531","NRSC VIC MODEL"
"Andhra Pradesh","SPSR Nellore","2023-04-27","2023","04","0.127492553","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-01","2023","04","0.095758051","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-02","2023","04","8.5106988271","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-03","2023","04","1.9245220003","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-04","2023","04","0.2381730178","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-05","2023","04","4.2067519466","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-06","2023","04","0.1585550549","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-09","2023","04","0.0009872149","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-07","2023","04","2.6141511545","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-10","2023","04","0.0029869183","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-11","2023","04","0.5214547747","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-12","2023","04","0.0057421851","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-13","2023","04","3.63211E-5","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-14","2023","04","9.181E-7","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-15","2023","04","0.0050331586","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-16","2023","04","0.0023706732","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-17","2023","04","0.0014390958","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-18","2023","04","0.0002542542","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-19","2023","04","0.0072596765","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-20","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-21","2023","04","0.0071508489","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-22","2023","04","0.2778625706","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-23","2023","04","0.2518482492","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-25","2023","04","1.0033069569","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-24","2023","04","2.332222834","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-26","2023","04","8.2414456159","NRSC VIC MODEL"
"Andhra Pradesh","Srikakulam","2023-04-27","2023","04","0.0002226636","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-01","2023","04","1.4802585161","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-02","2023","04","1.9022686754","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-03","2023","04","4.1773216819","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-04","2023","04","0.0273018798","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-05","2023","04","0.6947042297","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-06","2023","04","0.1510543936","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-09","2023","04","0.2179429939","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-07","2023","04","7.1797072419","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-10","2023","04","0.407376438","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-11","2023","04","1.3709544256","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-12","2023","04","0.7474542144","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-13","2023","04","0.7871254464","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-14","2023","04","0.6005596175","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-15","2023","04","1.5555976175","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-16","2023","04","0.3145563913","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-17","2023","04","1.111467104","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-18","2023","04","0.2881634566","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-19","2023","04","0.4206468417","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-20","2023","04","0.0031463627","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-21","2023","04","0.0828061998","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-22","2023","04","0.0108690882","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-23","2023","04","5.2708879838","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-25","2023","04","3.6634287702","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-24","2023","04","0.5529108613","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-26","2023","04","2.9740179409","NRSC VIC MODEL"
"Andhra Pradesh","Visakhapatanam","2023-04-27","2023","04","0.0997511935","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-01","2023","04","2.3312473257","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-02","2023","04","8.922211005","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-03","2023","04","4.4581061669","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-04","2023","04","1.2320920867","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-05","2023","04","2.7453398159","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-06","2023","04","1.5534874856","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-09","2023","04","0.2242652085","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-07","2023","04","15.9839852657","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-10","2023","04","0.9021479526","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-11","2023","04","0.2434578345","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-12","2023","04","0.0156083842","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-13","2023","04","0.0452037593","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-14","2023","04","0.0109693113","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-15","2023","04","0.5658390103","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-16","2023","04","0.415859545","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-17","2023","04","0.0572697726","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-18","2023","04","0.1241722242","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-19","2023","04","0.5210196854","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-20","2023","04","0.0006570686","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-21","2023","04","0.3430794852","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-22","2023","04","1.1126246944","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-23","2023","04","6.3608820185","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-25","2023","04","3.5640067021","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-24","2023","04","2.4759218456","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-26","2023","04","14.5167232327","NRSC VIC MODEL"
"Andhra Pradesh","Vizianagaram","2023-04-27","2023","04","0.1358554911","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-01","2023","04","0.6301313932","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-02","2023","04","10.4794430386","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-03","2023","04","14.1111422449","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-04","2023","04","0.2307724065","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-05","2023","04","0.0080265714","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-06","2023","04","0.0005283297","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-09","2023","04","0.0002982446","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-07","2023","04","0.1597346476","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-12","2023","04","0.0195070155","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-17","2023","04","0.0003618474","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-18","2023","04","1.19875E-5","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-19","2023","04","0.0001920228","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-20","2023","04","0.0126803862","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-21","2023","04","0.001219673","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-22","2023","04","0.1137020654","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-23","2023","04","2.9332137991","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-25","2023","04","0.0866822695","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-24","2023","04","1.7306671717","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-26","2023","04","0.2725575576","NRSC VIC MODEL"
"Andhra Pradesh","West Godavari","2023-04-27","2023","04","0.0010411524","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-01","2023","04","0.0052697775","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-02","2023","04","1.010539377","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-03","2023","04","0.5206048882","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-04","2023","04","0.0767614623","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-05","2023","04","1.8239110154","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-06","2023","04","0.026751407","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-09","2023","04","0.0004292647","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-07","2023","04","0.0008554579","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-10","2023","04","0.0012117366","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-11","2023","04","0.0005714039","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-12","2023","04","0.0363555419","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-13","2023","04","0.0145604587","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-14","2023","04","0.0017358366","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-15","2023","04","0.0063424143","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-16","2023","04","0.000307696","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-17","2023","04","0.0053335668","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-18","2023","04","0.0028882479","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-19","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-20","2023","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-21","2023","04","0.001904867","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-22","2023","04","3.0285282371","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-23","2023","04","0.1959439056","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-25","2023","04","0.4828350944","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-24","2023","04","0.3331770348","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-26","2023","04","0.1097282906","NRSC VIC MODEL"
"Andhra Pradesh","Y.S.R.","2023-04-27","2023","04","0.5801140059","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-01","2023","04","0.0335606671","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-02","2023","04","4.272477438","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-03","2023","04","4.1454442444","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-04","2023","04","0.565963631","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-06","2023","04","0.2171289433","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-05","2023","04","1.0290567208","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-07","2023","04","0.0651488494","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-08","2023","04","0.002398271","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-09","2023","04","0.2918741377","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-10","2023","04","0.4446049555","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-11","2023","04","0.274021329","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-12","2023","04","0.4392520007","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-13","2023","04","0.3220084333","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-14","2023","04","1.3509431733","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-15","2023","04","1.1483689982","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-16","2023","04","1.046374786","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-17","2023","04","2.2674050724","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-18","2023","04","0.6759421126","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-19","2023","04","1.3650953742","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-20","2023","04","3.0578979974","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-21","2023","04","3.2433923802","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-22","2023","04","3.9447478488","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-23","2023","04","2.6917261578","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-24","2023","04","3.2118124302","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-25","2023","04","0.632882548","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-26","2023","04","0.458732319","NRSC VIC MODEL"
"Arunachal Pradesh","Anjaw","2023-04-27","2023","04","0.6092383141","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-01","2023","04","0.0514097873","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-02","2023","04","15.011713684","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-03","2023","04","12.1552752753","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-04","2023","04","2.2255150806","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-06","2023","04","2.857559215","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-05","2023","04","5.3089180682","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-07","2023","04","0.159059693","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-09","2023","04","0.0333670026","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-10","2023","04","0.0145037965","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-11","2023","04","0.041724038","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-12","2023","04","0.0888779978","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-13","2023","04","0.0918921303","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-14","2023","04","0.1751016147","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-15","2023","04","0.0745339501","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-16","2023","04","0.0978259611","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-17","2023","04","4.1500839918","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-18","2023","04","0.1420585883","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-19","2023","04","3.1663390444","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-20","2023","04","37.8807154601","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-21","2023","04","11.4794662266","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-22","2023","04","1.8735413025","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-23","2023","04","2.5862787062","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-24","2023","04","2.5416712753","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-25","2023","04","0.1595163494","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-26","2023","04","0.6822356882","NRSC VIC MODEL"
"Arunachal Pradesh","Changlang","2023-04-27","2023","04","0.2538080164","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-01","2023","04","0.52555854","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-02","2023","04","14.9919053253","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-03","2023","04","7.3803888933","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-04","2023","04","0.4905942862","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-06","2023","04","1.249676432","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-05","2023","04","0.5679899428","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-07","2023","04","0.1536307507","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-08","2023","04","0.9420121665","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-09","2023","04","1.0388784894","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-10","2023","04","0.3293435817","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-11","2023","04","5.6058236006","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-12","2023","04","1.0030969614","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-13","2023","04","0.9773000408","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-14","2023","04","2.3182591647","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-15","2023","04","3.2824222415","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-16","2023","04","5.4933351846","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-17","2023","04","8.0920990998","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-18","2023","04","1.6738815198","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-19","2023","04","3.6588279581","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-20","2023","04","1.178310933","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-21","2023","04","1.1804471577","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-22","2023","04","11.0857369462","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-23","2023","04","7.4900044281","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-24","2023","04","8.7466927098","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-25","2023","04","0.9188661006","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-26","2023","04","1.0299609002","NRSC VIC MODEL"
"Arunachal Pradesh","Dibang Valley","2023-04-27","2023","04","0.3934682286","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-01","2023","04","0.1846311125","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-02","2023","04","9.6206533961","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-03","2023","04","1.8641252632","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-04","2023","04","0.007265478","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-06","2023","04","0.4606544932","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-05","2023","04","1.3270558362","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-07","2023","04","0.4746460304","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-08","2023","04","2.3465617845","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-09","2023","04","0.3395871863","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-10","2023","04","0.1477286343","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-11","2023","04","0.9569604211","NRSC VIC MODEL"
"Arunachal Pradesh","East Kameng","2023-04-12","2023","04","0.3655690426","NRSC VIC MODEL"
